Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
Punjab,Pakistan,"2021-02-22 05:24:21",30.811346,72.13913199999998,167819,5208,155632,6979,"Punjab, Pakistan",152.5454729929547,3.1033434831574493
Sindh,Pakistan,"2021-02-22 05:24:21",26.009446,68.77680699999999,256220,4292,239111,12817,"Sindh, Pakistan",535.0618701049289,1.675122941222387
"Azad Jammu and Kashmir",Pakistan,"2021-02-23 05:23:41",34.027401,73.947253,9878,291,9012,575,"Azad Jammu and Kashmir, Pakistan",244.18062543661068,2.9459404737801176
Balochistan,Pakistan,"2021-02-23 05:23:41",28.328492,65.898403,18993,199,18713,81,"Balochistan, Pakistan",153.8591401061922,1.047754435844785
Gilgit-Baltistan,Pakistan,"2021-02-23 05:23:41",35.792146,74.982138,4951,102,4826,23,"Gilgit-Baltistan, Pakistan",488.464695575305,2.0601898606342153
Islamabad,Pakistan,"2021-02-23 05:23:41",33.665087,73.121219,43623,493,41451,1679,"Islamabad, Pakistan",2174.0062155756186,1.1301377713591454
"Khyber Pakhtunkhwa",Pakistan,"2021-02-23 05:23:41",34.485332,72.09169,71146,2043,67007,2096,"Khyber Pakhtunkhwa, Pakistan",233.0869680154266,2.871559890928513
Punjab,Pakistan,"2021-02-23 05:23:41",30.811346,72.13913199999998,168348,5237,155948,7163,"Punjab, Pakistan",153.02632769482562,3.1108180673367074
Sindh,Pakistan,"2021-02-23 05:23:41",26.009446,68.77680699999999,256445,4293,239286,12866,"Sindh, Pakistan",535.5317355360959,1.674043167150851
"Azad Jammu and Kashmir",Pakistan,"2021-02-24 05:29:16",34.027401,73.947253,9955,293,9055,607,"Azad Jammu and Kashmir, Pakistan",246.08403788433483,2.943244600703164
Balochistan,Pakistan,"2021-02-24 05:29:16",28.328492,65.898403,19004,199,18716,89,"Balochistan, Pakistan",153.9482492801599,1.0471479688486633
Gilgit-Baltistan,Pakistan,"2021-02-24 05:29:16",35.792146,74.982138,4954,102,4832,20,"Gilgit-Baltistan, Pakistan",488.7606749909233,2.0589422688736376
Islamabad,Pakistan,"2021-02-24 05:29:16",33.665087,73.121219,43753,494,41539,1720,"Islamabad, Pakistan",2180.4849265314183,1.1290654355129934
"Khyber Pakhtunkhwa",Pakistan,"2021-02-24 05:29:16",34.485332,72.09169,71282,2050,67187,2045,"Khyber Pakhtunkhwa, Pakistan",233.53252823877156,2.8759013495693164
Punjab,Pakistan,"2021-02-24 05:29:16",30.811346,72.13913199999998,168891,5269,156821,6801,"Punjab, Pakistan",153.5199082300164,3.119763634533516
Sindh,Pakistan,"2021-02-24 05:29:16",26.009446,68.77680699999999,256741,4301,240057,12383,"Sindh, Pakistan",536.1498696144312,1.6752291219555895
"Azad Jammu and Kashmir",Pakistan,"2021-02-25 05:24:57",34.027401,73.947253,10022,296,9097,629,"Azad Jammu and Kashmir, Pakistan",247.7402539102766,2.9535022949511074
Balochistan,Pakistan,"2021-02-25 05:24:57",28.328492,65.898403,19010,199,18732,79,"Balochistan, Pakistan",153.99685428414227,1.0468174644923725
Gilgit-Baltistan,Pakistan,"2021-02-25 05:24:57",35.792146,74.982138,4955,102,4836,17,"Gilgit-Baltistan, Pakistan",488.85933479612936,2.058526740665994
Islamabad,Pakistan,"2021-02-25 05:24:57",33.665087,73.121219,43901,494,41640,1767,"Islamabad, Pakistan",2187.8606897734044,1.1252591057151318
"Khyber Pakhtunkhwa",Pakistan,"2021-02-25 05:24:57",34.485332,72.09169,71490,2058,67448,1984,"Khyber Pakhtunkhwa, Pakistan",234.21397328624025,2.87872429710449
Punjab,Pakistan,"2021-02-25 05:24:57",30.811346,72.13913199999998,169474,5308,157459,6707,"Punjab, Pakistan",154.0498482889781,3.1320438533344346
Sindh,Pakistan,"2021-02-25 05:24:57",26.009446,68.77680699999999,257089,4315,240676,12098,"Sindh, Pakistan",536.8765948146362,1.678407088595778
"Azad Jammu and Kashmir",Pakistan,"2021-02-26 05:22:40",34.027401,73.947253,10101,296,9144,661,"Azad Jammu and Kashmir, Pakistan",249.69310564235718,2.93040293040293
Balochistan,Pakistan,"2021-02-26 05:22:40",28.328492,65.898403,19035,200,18734,101,"Balochistan, Pakistan",154.19937513406882,1.050696086157079
Gilgit-Baltistan,Pakistan,"2021-02-26 05:22:40",35.792146,74.982138,4956,102,4840,14,"Gilgit-Baltistan, Pakistan",488.95799460133554,2.0581113801452786
Islamabad,Pakistan,"2021-02-26 05:22:40",33.665087,73.121219,44032,496,41765,1771,"Islamabad, Pakistan",2194.3892369673254,1.126453488372093
"Khyber Pakhtunkhwa",Pakistan,"2021-02-26 05:22:40",34.485332,72.09169,71728,2065,67632,2031,"Khyber Pakhtunkhwa, Pakistan",234.99370367709386,2.87893151907205
Punjab,Pakistan,"2021-02-26 05:22:40",30.811346,72.13913199999998,170222,5323,159295,5604,"Punjab, Pakistan",154.72977138349498,3.127092855212605
Sindh,Pakistan,"2021-02-26 05:22:40",26.009446,68.77680699999999,257408,4322,240983,12103,"Sindh, Pakistan",537.5427595814906,1.679046494281452
"Azad Jammu and Kashmir",Pakistan,"2021-02-27 05:22:28",34.027401,73.947253,10147,297,9185,665,"Azad Jammu and Kashmir, Pakistan",250.83020918255605,2.9269734897013895
Balochistan,Pakistan,"2021-02-27 05:22:28",28.328492,65.898403,19038,200,18743,95,"Balochistan, Pakistan",154.22367763606002,1.0505305179115454
Gilgit-Baltistan,Pakistan,"2021-02-27 05:22:28",35.792146,74.982138,4956,102,4840,14,"Gilgit-Baltistan, Pakistan",488.95799460133554,2.0581113801452786
Islamabad,Pakistan,"2021-02-27 05:22:28",33.665087,73.121219,44106,496,41894,1716,"Islamabad, Pakistan",2198.0771185883186,1.124563551444248
"Khyber Pakhtunkhwa",Pakistan,"2021-02-27 05:22:28",34.485332,72.09169,72003,2070,67803,2130,"Khyber Pakhtunkhwa, Pakistan",235.89465265812217,2.874880213324445
Punjab,Pakistan,"2021-02-27 05:22:28",30.811346,72.13913199999998,170817,5337,160685,4795,"Punjab, Pakistan",155.27061929958796,3.1243962837422505
Sindh,Pakistan,"2021-02-27 05:22:28",26.009446,68.77680699999999,257730,4335,241256,12139,"Sindh, Pakistan",538.2151892207606,1.681992783145152
"Azad Jammu and Kashmir",Pakistan,"2021-02-28 05:22:20",34.027401,73.947253,10198,297,9195,706,"Azad Jammu and Kashmir, Pakistan",252.0909109336461,2.9123357521082567
Balochistan,Pakistan,"2021-02-28 05:22:20",28.328492,65.898403,19045,200,18745,100,"Balochistan, Pakistan",154.2803834740394,1.0501443948542926
Gilgit-Baltistan,Pakistan,"2021-02-28 05:22:20",35.792146,74.982138,4956,102,4841,13,"Gilgit-Baltistan, Pakistan",488.95799460133554,2.0581113801452786
Islamabad,Pakistan,"2021-02-28 05:22:20",33.665087,73.121219,44259,496,41995,1768,"Islamabad, Pakistan",2205.702063020913,1.1206760206963555
"Khyber Pakhtunkhwa",Pakistan,"2021-02-28 05:22:20",34.485332,72.09169,72162,2072,68024,2066,"Khyber Pakhtunkhwa, Pakistan",236.41556497806218,2.871317313821679
Punjab,Pakistan,"2021-02-28 05:22:20",30.811346,72.13913199999998,171349,5350,160997,5002,"Punjab, Pakistan",155.7542009657417,3.1222825928368416
Sindh,Pakistan,"2021-02-28 05:22:20",26.009446,68.77680699999999,258004,4343,241480,12181,"Sindh, Pakistan",538.7873809013819,1.6833072355467358
"Azad Jammu and Kashmir",Pakistan,"2021-03-01 05:23:01",34.027401,73.947253,10243,301,9228,714,"Azad Jammu and Kashmir, Pakistan",253.20329483166665,2.938592209313678
Balochistan,Pakistan,"2021-03-01 05:23:01",28.328492,65.898403,19049,200,18754,95,"Balochistan, Pakistan",154.31278681002766,1.0499238805186624
Gilgit-Baltistan,Pakistan,"2021-03-01 05:23:01",35.792146,74.982138,4956,102,4843,11,"Gilgit-Baltistan, Pakistan",488.95799460133554,2.0581113801452786
Islamabad,Pakistan,"2021-03-01 05:23:01",33.665087,73.121219,44373,501,42085,1787,"Islamabad, Pakistan",2211.383394166768,1.1290649719423973
"Khyber Pakhtunkhwa",Pakistan,"2021-03-01 05:23:01",34.485332,72.09169,72424,2079,68128,2217,"Khyber Pakhtunkhwa, Pakistan",237.27392364362373,2.870595382746051
Punjab,Pakistan,"2021-03-01 05:23:01",30.811346,72.13913199999998,172054,5363,161469,5222,"Punjab, Pakistan",156.3950375722048,3.1170446487730596
Sindh,Pakistan,"2021-03-01 05:23:01",26.009446,68.77680699999999,258266,4350,241864,12052,"Sindh, Pakistan",539.3345130923408,1.684309974987029
"Azad Jammu and Kashmir",Pakistan,"2021-03-02 05:23:30",34.027401,73.947253,10280,306,9262,712,"Azad Jammu and Kashmir, Pakistan",254.11792159226133,2.9766536964980546
Balochistan,Pakistan,"2021-03-02 05:23:30",28.328492,65.898403,19066,200,18762,104,"Balochistan, Pakistan",154.4505009879777,1.0489877268435959
Gilgit-Baltistan,Pakistan,"2021-03-02 05:23:30",35.792146,74.982138,4956,102,4845,9,"Gilgit-Baltistan, Pakistan",488.95799460133554,2.0581113801452786
Islamabad,Pakistan,"2021-03-02 05:23:30",33.665087,73.121219,44516,501,42203,1812,"Islamabad, Pakistan",2218.509976218147,1.1254380447479557
"Khyber Pakhtunkhwa",Pakistan,"2021-03-02 05:23:30",34.485332,72.09169,72615,2085,68225,2305,"Khyber Pakhtunkhwa, Pakistan",237.89967366317435,2.8713075810782898
Punjab,Pakistan,"2021-03-02 05:23:30",30.811346,72.13913199999998,172683,5391,161895,5397,"Punjab, Pakistan",156.9667910835031,3.1219054568197215
Sindh,Pakistan,"2021-03-02 05:23:30",26.009446,68.77680699999999,258412,4353,242214,11845,"Sindh, Pakistan",539.639403549898,1.6845192947695928
"Azad Jammu and Kashmir",Pakistan,"2021-03-03 05:23:28",34.027401,73.947253,10319,306,9302,711,"Azad Jammu and Kashmir, Pakistan",255.08198763721256,2.9654036243822075
Balochistan,Pakistan,"2021-03-03 05:23:28",28.328492,65.898403,19076,200,18768,108,"Balochistan, Pakistan",154.5315093279483,1.0484378276368211
Gilgit-Baltistan,Pakistan,"2021-03-03 05:23:28",35.792146,74.982138,4956,102,4845,9,"Gilgit-Baltistan, Pakistan",488.95799460133554,2.0581113801452786
Islamabad,Pakistan,"2021-03-03 05:23:28",33.665087,73.121219,44690,501,42317,1872,"Islamabad, Pakistan",2227.181481651294,1.1210561646900872
"Khyber Pakhtunkhwa",Pakistan,"2021-03-03 05:23:28",34.485332,72.09169,72801,2091,68507,2203,"Khyber Pakhtunkhwa, Pakistan",238.50904279216078,2.872213293773437
Punjab,Pakistan,"2021-03-03 05:23:28",30.811346,72.13913199999998,173395,5441,162658,5296,"Punjab, Pakistan",157.61399060662612,3.1379220854119207
Sindh,Pakistan,"2021-03-03 05:23:28",26.009446,68.77680699999999,258679,4372,247858,6449,"Sindh, Pakistan",540.196977194883,1.6901255996814586
"Azad Jammu and Kashmir",Pakistan,"2021-03-04 05:24:24",34.027401,73.947253,10371,307,9347,717,"Azad Jammu and Kashmir, Pakistan",256.3674090304808,2.9601774177996334
Balochistan,Pakistan,"2021-03-04 05:24:24",28.328492,65.898403,19084,200,18773,111,"Balochistan, Pakistan",154.59631599992485,1.0479983232026828
Gilgit-Baltistan,Pakistan,"2021-03-04 05:24:24",35.792146,74.982138,4957,102,4850,5,"Gilgit-Baltistan, Pakistan",489.0566544065416,2.057696187210006
Islamabad,Pakistan,"2021-03-04 05:24:24",33.665087,73.121219,44921,503,42419,1999,"Islamabad, Pakistan",2238.6936526573677,1.1197435497874046
"Khyber Pakhtunkhwa",Pakistan,"2021-03-04 05:24:24",34.485332,72.09169,73007,2096,68676,2235,"Khyber Pakhtunkhwa, Pakistan",239.18393548340384,2.8709575794101934
Punjab,Pakistan,"2021-03-04 05:24:24",30.811346,72.13913199999998,174191,5480,162993,5718,"Punjab, Pakistan",158.33754512966811,3.1459719503303845
Sindh,Pakistan,"2021-03-04 05:24:24",26.009446,68.77680699999999,258904,4388,248184,6332,"Sindh, Pakistan",540.6668426260499,1.694836696227173
"Azad Jammu and Kashmir",Pakistan,"2021-03-05 05:26:29",34.027401,73.947253,10409,308,9393,708,"Azad Jammu and Kashmir, Pakistan",257.30675543325367,2.9589778076664426
Balochistan,Pakistan,"2021-03-05 05:26:29",28.328492,65.898403,19097,200,18779,118,"Balochistan, Pakistan",154.70162684188662,1.0472849138608158
Gilgit-Baltistan,Pakistan,"2021-03-05 05:26:29",35.792146,74.982138,4957,102,4850,5,"Gilgit-Baltistan, Pakistan",489.0566544065416,2.057696187210006
Islamabad,Pakistan,"2021-03-05 05:26:29",33.665087,73.121219,45078,504,42571,2003,"Islamabad, Pakistan",2246.5179420424483,1.1180620258219087
"Khyber Pakhtunkhwa",Pakistan,"2021-03-05 05:26:29",34.485332,72.09169,73258,2099,68946,2213,"Khyber Pakhtunkhwa, Pakistan",240.00625618972427,2.865216085615223
Punjab,Pakistan,"2021-03-05 05:26:29",30.811346,72.13913199999998,175051,5510,163752,5789,"Punjab, Pakistan",159.11927489074372,3.1476541122301502
Sindh,Pakistan,"2021-03-05 05:26:29",26.009446,68.77680699999999,259164,4405,248478,6281,"Sindh, Pakistan",541.2097982353985,1.6996959454245189
"Azad Jammu and Kashmir",Pakistan,"2021-03-06 04:23:41",34.027401,73.947253,10464,309,9437,718,"Azad Jammu and Kashmir, Pakistan",258.66633575305667,2.9529816513761467
Balochistan,Pakistan,"2021-03-06 04:23:41",28.328492,65.898403,19106,200,18791,115,"Balochistan, Pakistan",154.77453434786017,1.0467915837956663
Gilgit-Baltistan,Pakistan,"2021-03-06 04:23:41",35.792146,74.982138,4958,102,4852,4,"Gilgit-Baltistan, Pakistan",489.15531421174757,2.0572811617587736
Islamabad,Pakistan,"2021-03-06 04:23:41",33.665087,73.121219,45329,506,42726,2097,"Islamabad, Pakistan",2259.026837810953,1.1162831741269386
"Khyber Pakhtunkhwa",Pakistan,"2021-03-06 04:23:41",34.485332,72.09169,73515,2104,69106,2305,"Khyber Pakhtunkhwa, Pakistan",240.8482339647217,2.8620009521866288
Punjab,Pakistan,"2021-03-06 04:23:41",30.811346,72.13913199999998,175964,5534,164487,5943,"Punjab, Pakistan",159.94918102081581,3.1449614693914665
Sindh,Pakistan,"2021-03-06 04:23:41",26.009446,68.77680699999999,259392,4411,248811,6170,"Sindh, Pakistan",541.685928538981,1.7005150505798174
"Azad Jammu and Kashmir",Pakistan,"2021-03-07 05:21:54",34.027401,73.947253,10534,309,9486,739,"Azad Jammu and Kashmir, Pakistan",260.39671070553317,2.9333586481868235
Balochistan,Pakistan,"2021-03-07 05:21:54",28.328492,65.898403,19114,201,18804,109,"Balochistan, Pakistan",154.8393410198367,1.0515852254891702
Gilgit-Baltistan,Pakistan,"2021-03-07 05:21:54",35.792146,74.982138,4959,102,4853,4,"Gilgit-Baltistan, Pakistan",489.25397401695363,2.05686630369026
Islamabad,Pakistan,"2021-03-07 05:21:54",33.665087,73.121219,45519,508,42853,2158,"Islamabad, Pakistan",2268.4957230540444,1.1160174872031459
"Khyber Pakhtunkhwa",Pakistan,"2021-03-07 05:21:54",34.485332,72.09169,73708,2109,69264,2335,"Khyber Pakhtunkhwa, Pakistan",241.4805363404979,2.8612904976393336
Punjab,Pakistan,"2021-03-07 05:21:54",30.811346,72.13913199999998,177008,5552,164989,6467,"Punjab, Pakistan",160.89816459123782,3.136581397450963
Sindh,Pakistan,"2021-03-07 05:21:54",26.009446,68.77680699999999,259666,4424,248999,6243,"Sindh, Pakistan",542.2581202196021,1.7037270955766253
"Azad Jammu and Kashmir",Pakistan,"2021-03-08 05:24:48",34.027401,73.947253,10579,311,9533,735,"Azad Jammu and Kashmir, Pakistan",261.5090946035538,2.939786369222044
Balochistan,Pakistan,"2021-03-08 05:24:48",28.328492,65.898403,19117,201,18809,107,"Balochistan, Pakistan",154.86364352182787,1.0514202019145262
Gilgit-Baltistan,Pakistan,"2021-03-08 05:24:48",35.792146,74.982138,4959,102,4853,4,"Gilgit-Baltistan, Pakistan",489.25397401695363,2.05686630369026
Islamabad,Pakistan,"2021-03-08 05:24:48",33.665087,73.121219,45740,509,43000,2231,"Islamabad, Pakistan",2279.509531678903,1.1128115435067774
"Khyber Pakhtunkhwa",Pakistan,"2021-03-08 05:24:48",34.485332,72.09169,74027,2113,69397,2517,"Khyber Pakhtunkhwa, Pakistan",242.52563715849084,2.8543639482891376
Punjab,Pakistan,"2021-03-08 05:24:48",30.811346,72.13913199999998,177823,5565,165678,6580,"Punjab, Pakistan",161.63898988807102,3.1295164292583073
Sindh,Pakistan,"2021-03-08 05:24:48",26.009446,68.77680699999999,259855,4426,249188,6241,"Sindh, Pakistan",542.6528071817826,1.7032575859614016
"Azad Jammu and Kashmir",Pakistan,"2021-03-09 05:28:19",34.027401,73.947253,10626,313,9584,729,"Azad Jammu and Kashmir, Pakistan",262.67091778593084,2.945605119518163
Balochistan,Pakistan,"2021-03-09 05:28:19",28.328492,65.898403,19121,201,18828,92,"Balochistan, Pakistan",154.89604685781612,1.0512002510328957
Gilgit-Baltistan,Pakistan,"2021-03-09 05:28:19",35.792146,74.982138,4959,102,4853,4,"Gilgit-Baltistan, Pakistan",489.25397401695363,2.05686630369026
Islamabad,Pakistan,"2021-03-09 05:28:19",33.665087,73.121219,45976,511,43134,2331,"Islamabad, Pakistan",2291.2708838755852,1.1114494518879416
"Khyber Pakhtunkhwa",Pakistan,"2021-03-09 05:28:19",34.485332,72.09169,74167,2118,69527,2522,"Khyber Pakhtunkhwa, Pakistan",242.98430209428705,2.8557175023932477
Punjab,Pakistan,"2021-03-09 05:28:19",30.811346,72.13913199999998,178648,5600,166503,6545,"Punjab, Pakistan",162.38890506584698,3.1346558595674177
Sindh,Pakistan,"2021-03-09 05:28:19",26.009446,68.77680699999999,259956,4436,251394,4126,"Sindh, Pakistan",542.8637245531063,1.706442628752558
"Azad Jammu and Kashmir",Pakistan,"2021-03-10 05:24:35",34.027401,73.947253,10673,314,9628,731,"Azad Jammu and Kashmir, Pakistan",263.8327409683079,2.942003185608545
Balochistan,Pakistan,"2021-03-10 05:24:35",28.328492,65.898403,19141,202,18842,97,"Balochistan, Pakistan",155.05806353775733,1.0553262629956637
Gilgit-Baltistan,Pakistan,"2021-03-10 05:24:35",35.792146,74.982138,4959,103,4853,3,"Gilgit-Baltistan, Pakistan",489.25397401695363,2.077031659608792
Islamabad,Pakistan,"2021-03-10 05:24:35",33.665087,73.121219,46229,512,43244,2473,"Islamabad, Pakistan",2303.879452120333,1.107529905470592
"Khyber Pakhtunkhwa",Pakistan,"2021-03-10 05:24:35",34.485332,72.09169,74433,2122,69849,2462,"Khyber Pakhtunkhwa, Pakistan",243.8557654722999,2.8508860317332365
Punjab,Pakistan,"2021-03-10 05:24:35",30.811346,72.13913199999998,179654,5629,167269,6756,"Punjab, Pakistan",163.30334708868656,3.1332450154185265
Sindh,Pakistan,"2021-03-10 05:24:35",26.009446,68.77680699999999,260150,4442,251531,4177,"Sindh, Pakistan",543.2688529693125,1.7074764558908322
"Azad Jammu and Kashmir",Pakistan,"2021-03-11 05:25:48",34.027401,73.947253,10730,316,9673,741,"Azad Jammu and Kashmir, Pakistan",265.2417605724673,2.9450139794967383
Balochistan,Pakistan,"2021-03-11 05:25:48",28.328492,65.898403,19157,202,18845,110,"Balochistan, Pakistan",155.18767688171033,1.054444850446312
Gilgit-Baltistan,Pakistan,"2021-03-11 05:25:48",35.792146,74.982138,4959,104,4855,,"Gilgit-Baltistan, Pakistan",489.25397401695363,2.097197015527324
Islamabad,Pakistan,"2021-03-11 05:25:48",33.665087,73.121219,46579,516,43435,2628,"Islamabad, Pakistan",2321.322135462869,1.1077953584233238
"Khyber Pakhtunkhwa",Pakistan,"2021-03-11 05:25:48",34.485332,72.09169,74722,2129,70044,2549,"Khyber Pakhtunkhwa, Pakistan",244.80258094690785,2.8492278043949573
Punjab,Pakistan,"2021-03-11 05:25:48",30.811346,72.13913199999998,180944,5662,167967,7315,"Punjab, Pakistan",164.47594173029992,3.1291449288177557
Sindh,Pakistan,"2021-03-11 05:25:48",26.009446,68.77680699999999,260406,4448,251673,4285,"Sindh, Pakistan",543.8034554154403,1.7081019638564396
"Azad Jammu and Kashmir",Pakistan,"2021-03-12 05:26:50",34.027401,73.947253,10816,317,9739,760,"Azad Jammu and Kashmir, Pakistan",267.36764979979563,2.9308431952662723
Balochistan,Pakistan,"2021-03-12 05:26:50",28.328492,65.898403,19171,202,18849,120,"Balochistan, Pakistan",155.30108855766917,1.0536748213447396
Gilgit-Baltistan,Pakistan,"2021-03-12 05:26:50",35.792146,74.982138,4959,103,4856,,"Gilgit-Baltistan, Pakistan",489.25397401695363,2.077031659608792
Islamabad,Pakistan,"2021-03-12 05:26:50",33.665087,73.121219,46963,520,43658,2785,"Islamabad, Pakistan",2340.459250901537,1.1072546472755147
"Khyber Pakhtunkhwa",Pakistan,"2021-03-12 05:26:50",34.485332,72.09169,75052,2138,70245,2669,"Khyber Pakhtunkhwa, Pakistan",245.88371972414188,2.848691573842136
Punjab,Pakistan,"2021-03-12 05:26:50",30.811346,72.13913199999998,182576,5698,168186,8692,"Punjab, Pakistan",165.95941030015499,3.120892121637017
Sindh,Pakistan,"2021-03-12 05:26:50",26.009446,68.77680699999999,260661,4452,252532,3677,"Sindh, Pakistan",544.3359695707628,1.7079655184319864
"Azad Jammu and Kashmir",Pakistan,"2021-03-13 05:25:15",34.027401,73.947253,10892,317,9808,767,"Azad Jammu and Kashmir, Pakistan",269.2463426053415,2.91039294895336
Balochistan,Pakistan,"2021-03-13 05:25:15",28.328492,65.898403,19188,202,18860,126,"Balochistan, Pakistan",155.43880273561925,1.0527412966437357
Gilgit-Baltistan,Pakistan,"2021-03-13 05:25:15",35.792146,74.982138,4960,103,4856,1,"Gilgit-Baltistan, Pakistan",489.3526338221597,2.0766129032258065
Islamabad,Pakistan,"2021-03-13 05:25:15",33.665087,73.121219,47365,522,43808,3035,"Islamabad, Pakistan",2360.4934186263936,1.1020795946373905
"Khyber Pakhtunkhwa",Pakistan,"2021-03-13 05:25:15",34.485332,72.09169,75357,2147,70360,2850,"Khyber Pakhtunkhwa, Pakistan",246.88295404855512,2.849104927213132
Punjab,Pakistan,"2021-03-13 05:25:15",30.811346,72.13913199999998,183815,5732,168979,9104,"Punjab, Pakistan",167.08564654896034,3.1183526915648887
Sindh,Pakistan,"2021-03-13 05:25:15",26.009446,68.77680699999999,260959,4453,252625,3881,"Sindh, Pakistan",544.9582802307085,1.7063983231082278
"Azad Jammu and Kashmir",Pakistan,"2021-03-14 05:25:37",34.027401,73.947253,10952,320,9864,768,"Azad Jammu and Kashmir, Pakistan",270.7295211360357,2.9218407596785974
Balochistan,Pakistan,"2021-03-14 05:25:37",28.328492,65.898403,19206,202,18868,136,"Balochistan, Pakistan",155.58461774756634,1.0517546600020826
Gilgit-Baltistan,Pakistan,"2021-03-14 05:25:37",35.792146,74.982138,4960,103,4856,1,"Gilgit-Baltistan, Pakistan",489.3526338221597,2.0766129032258065
Islamabad,Pakistan,"2021-03-14 05:25:37",33.665087,73.121219,47710,524,44043,3143,"Islamabad, Pakistan",2377.6869207783225,1.0983022427164117
"Khyber Pakhtunkhwa",Pakistan,"2021-03-14 05:25:37",34.485332,72.09169,75725,2153,70514,3058,"Khyber Pakhtunkhwa, Pakistan",248.0885875940767,2.843182568504457
Punjab,Pakistan,"2021-03-14 05:25:37",30.811346,72.13913199999998,185468,5753,169752,9963,"Punjab, Pakistan",168.58820386879512,3.101882804580844
Sindh,Pakistan,"2021-03-14 05:25:37",26.009446,68.77680699999999,261179,4453,252674,4052,"Sindh, Pakistan",545.4177042078496,1.7049609654681273
"Azad Jammu and Kashmir",Pakistan,"2021-03-15 05:25:51",34.027401,73.947253,11017,320,9926,771,"Azad Jammu and Kashmir, Pakistan",272.3362978776209,2.904601978760098
Balochistan,Pakistan,"2021-03-15 05:25:51",28.328492,65.898403,19220,202,18881,137,"Balochistan, Pakistan",155.69802942352518,1.0509885535900103
Gilgit-Baltistan,Pakistan,"2021-03-15 05:25:51",35.792146,74.982138,4961,103,4856,2,"Gilgit-Baltistan, Pakistan",489.4512936273659,2.076194315662165
Islamabad,Pakistan,"2021-03-15 05:25:51",33.665087,73.121219,48081,526,44152,3403,"Islamabad, Pakistan",2396.176165121411,1.0939872298829059
"Khyber Pakhtunkhwa",Pakistan,"2021-03-15 05:25:51",34.485332,72.09169,76104,2159,70655,3290,"Khyber Pakhtunkhwa, Pakistan",249.33025909883938,2.8369073898875223
Punjab,Pakistan,"2021-03-15 05:25:51",30.811346,72.13913199999998,186659,5769,170695,10195,"Punjab, Pakistan",169.6708086890754,3.090662652216073
Sindh,Pakistan,"2021-03-15 05:25:51",26.009446,68.77680699999999,261411,4458,252713,4240,"Sindh, Pakistan",545.9021876746529,1.7053605242319565
"Azad Jammu and Kashmir",Pakistan,"2021-03-16 05:25:13",34.027401,73.947253,11089,322,9985,782,"Azad Jammu and Kashmir, Pakistan",274.11611211445387,2.903778519253314
Balochistan,Pakistan,"2021-03-16 05:25:13",28.328492,65.898403,19233,202,18890,141,"Balochistan, Pakistan",155.803340265487,1.050278167732543
Gilgit-Baltistan,Pakistan,"2021-03-16 05:25:13",35.792146,74.982138,4961,103,4856,2,"Gilgit-Baltistan, Pakistan",489.4512936273659,2.076194315662165
Islamabad,Pakistan,"2021-03-16 05:25:13",33.665087,73.121219,48495,526,44409,3560,"Islamabad, Pakistan",2416.8083677037257,1.084647901845551
"Khyber Pakhtunkhwa",Pakistan,"2021-03-16 05:25:13",34.485332,72.09169,76379,2169,70861,3349,"Khyber Pakhtunkhwa, Pakistan",250.2312080798677,2.839785804998756
Punjab,Pakistan,"2021-03-16 05:25:13",30.811346,72.13913199999998,188225,5812,171156,11257,"Punjab, Pakistan",171.0942840447083,3.0877938637269224
Sindh,Pakistan,"2021-03-16 05:25:13",26.009446,68.77680699999999,261582,4461,252857,4264,"Sindh, Pakistan",546.2592854023399,1.7053925728834554
"Azad Jammu and Kashmir",Pakistan,"2021-03-17 05:25:07",34.027401,73.947253,11161,322,10045,794,"Azad Jammu and Kashmir, Pakistan",275.8959263512869,2.885046142818744
Balochistan,Pakistan,"2021-03-17 05:25:07",28.328492,65.898403,19247,202,18896,149,"Balochistan, Pakistan",155.91675194144585,1.0495142100067543
Gilgit-Baltistan,Pakistan,"2021-03-17 05:25:07",35.792146,74.982138,4965,103,4856,6,"Gilgit-Baltistan, Pakistan",489.84593284819016,2.0745216515609264
Islamabad,Pakistan,"2021-03-17 05:25:07",33.665087,73.121219,48938,529,44636,3773,"Islamabad, Pakistan",2438.8858211915644,1.0809595815113
"Khyber Pakhtunkhwa",Pakistan,"2021-03-17 05:25:07",34.485332,72.09169,76819,2179,71104,3536,"Khyber Pakhtunkhwa, Pakistan",251.67272644951302,2.836537835691691
Punjab,Pakistan,"2021-03-17 05:25:07",30.811346,72.13913199999998,189362,5853,173289,10220,"Punjab, Pakistan",172.12780350789777,3.0909052502614043
Sindh,Pakistan,"2021-03-17 05:25:07",26.009446,68.77680699999999,261823,4468,253041,4314,"Sindh, Pakistan",546.7625634863898,1.7064963735042376
"Azad Jammu and Kashmir",Pakistan,"2021-03-18 05:26:22",34.027401,73.947253,11264,328,10106,830,"Azad Jammu and Kashmir, Pakistan",278.44204949564516,2.9119318181818183
Balochistan,Pakistan,"2021-03-18 05:26:22",28.328492,65.898403,19269,202,18908,159,"Balochistan, Pakistan",156.09497028938122,1.0483159478955837
Gilgit-Baltistan,Pakistan,"2021-03-18 05:26:22",35.792146,74.982138,4965,103,4856,6,"Gilgit-Baltistan, Pakistan",489.84593284819016,2.0745216515609264
